polarity,tweet
0,Lakers SpectrumSN Lecumshot has no rings in my eyes2012 Superteam2013 Superteam2016 suspensions and inju
0.8,Lakers SpectrumSN Hope u win
0,ixsxaxcxc Lakers SpectrumSN Ratioed by Stak and his 11th daughter
0,BammyBurner Lakers SpectrumSN ratio
-0.3,Officialj0nn Lakers SpectrumSN Common W
0,Lakers SpectrumSN STACK THE DECK SEND JIMMY TO THE BUCKS BEAL TO THE CLIPS AND BAM TO THE NETS DO EVERYTHING
0,Lakers SpectrumSN LETS GET A W
0,Lakers SpectrumSN LeBum and ADisney are frauds
0.5,Lakers SpectrumSN Please win a real ring
0,Lakers SpectrumSN W lets go east Ws
0.5,Lakers SpectrumSN Win a real ring FRAUDS
0,Lakers SpectrumSN Lebron is a fraud
0,Lakers SpectrumSN How can a bottler who has choked at every stage in his career without the likes of Xavi and Ini
0,Lakers Cincoro Week gonna be lit no sleep
0.5,aqouraa Lakers AntDavis23 This is hilarious seein as how Tom Brady just won the Bubble Bowl these clipper fan
0,Lakers AntDavis23 He delivers greatness Deez nuts
-0.076923077,MrIzzy0714 MindedSoldier lakeshowwess Lakers Trust me gasol can loose some mins
0,Lakers Cincoro Lebron is targeting that 5th mvp after yesterdays SB 40
0.033333333,lakers please dont take this game tonight into OT or double OT I wont be able to handle it LakeShow
-0.8,iHateLeGOAT Lakers Cincoro AD has a achilles injury and not even playing tonight you idiot
0,JimmerHere AngryGrandpa301 Officialj0nn Lakers Cincoro I could ask you the same question
0,ADRIANKALEL theotherGLopez Montejp231 jeolmoz2 chili227 MaureennKelly Realmommabear GregCowboys
0,Officialj0nn Lakers Cincoro Lakers Notification on clown with no life
0,Officialj0nn Lakers Cincoro Bro just sits and waits for lebron and laker postsno life
-0.3,Lakers Cincoro Should go at least 31
0,AngryGrandpa301 Officialj0nn Lakers Cincoro I could ask you the same question
0.5,Lakers Cincoro Win a real ring
0,Lakers Cincoro MVP tour for bron continues
-0.125,Officialj0nn Lakers Cincoro Does this guy not have a job or school or something to do other than Twitter
0,Lakers Cincoro 40 LeMVP carrying
0,Lakers Cincoro All of them at 6 in the morning
0.5,Lakers Cincoro Here come all the trolls saying win a real ring
0,Lakers Cincoro Saying we could be 1st place by Friday
0,Lakers Cincoro Trade lebron
0,Lakers Cincoro Resf LeGOAT and play ADisney
-0.6,Lakers Cincoro I was a ChickFillA ordering a Chicken Sandwich meal where LeMickey pointed a gun at meLuckily t
0.5,Lakers Cincoro Win a real ring
0,KingJames Is the GOAT Lakers for Life
0,Lakers rest AntDavis23 amp KingJames tonight
0,AndreDrummond come to Lakers
-0.4,Lakers Rest LeGOAT and play ADisney tired of LeGOAT carrying him
0.15,Lakers JamaalStreet AntDavis23 Can you keep him long enough until were able to purchase tickets to see the your
0.25,KingJames aye bro Just checking in Making sure you got my last tweet RealDealBeal23 and AntDavis23 can be the
0,mandoharo24 KingJames spidadmitchell utahjazz Lakers JaredDudley619 bless my man
0,Lakers AntDavis23 Isnt he injured or something Hopefully he recovers well from the sore Achilles and dont try
0,Officialj0nn Lakers AntDavis23 L on this tweet Go Bucs though
0,Lakers what are yall waiting on
0,LegionHoops Get him Lakers
-0.1,As a lifelong Lakers and showtime fan I always referred to this guy as the Robert Horry Picture Show
0,f0radrian Lakers shout him
0,DanielHuynhNews and skylertrepel want to see the Lakers take on the BrooklynNets in a sevengame series Meanwh
0.15,Were back to 66 and Im dishing out a 3team parlay for 107 return Going ML wins for KUHoops dallasmavs a
0.166666667,Lakers KingJames kobebryant CAN ANYBODY TELL ME HOW MUCH THIS IS WORTH JUST FOUND IT OUTSIDE MambaForever
0.5,CantGuardRid gopackgo620 Officialj0nn Lakers I meant top 1 fraudulent
0.275,Can we get Cacok some mins tonightWould be great as the backup small ball 5 Lakers
0.433333333,forwardice LoyalMahomes Lakers Easily
1,forwardice gopackgo620 Officialj0nn Lakers the best team in the league doesnt blow a 19 point lead to a depleted team
0,IcyBrady LoyalMahomes Lakers At basketball too
0,IcyHxntie King0fCleveland cavs hornets Lakers Appreciate that
-0.166666667,LakerFiles Lakers Hate weird ass stats like this lol
0.075,Stani1227 Lakers Well be back to 1 but again there isnt a home court advantage as normal
0,Lakers Lets go Lakeshow
0,MindedSoldier lakeshowwess Lakers Would be a soild pick up but dont know if the kings would actually release h
0.2,Lakers 5 straight Ws climbing for that 1st place seed
-0.15,Officialj0nn Lakers Brooklyn cant even beat the cavaliers in double OT we least won against the pistons
0,Lakers Lets goooo
0.65,Lakers Give Dudley more minutes hell be a great spark plug
0,Lakers Jared Dudley needs some minutes hes earned it
-0.007142857,idontbestealin King0fCleveland cavs hornets Lakers this are sick bro good work
0,DeporFinanzas Fenerbahce FCBarcelona ManUtd GalatasaraySK Besiktas Arsenal ChelseaFC LFC Lakers
0.458333333,grahamstrouse Lakers AntDavis23 Yeah maybe the best option for him due to his injury history is better to rest
0,Lakers Lets do this tonight Lakers
-0.4,Lakers how do you go about getting tickets for a game
0.6,Petition to get kevinharlan to call Lakers playbyplay after that spectacular call of the fan running on the fie
0,Lakers Goat
-0.033333333,After a SUPERBOWL game more less exciting hope this game they will fight like a playoff west conference championsh
0,WolfKryz Lakers Nah Jazz are ahead of us Thats what I meant
-0.35,LegionHoops AwesemoNBA I wish the Lakers had some pieces to trade We desperately need a center
0.366666667,Lakers Lets win this game OCT is a good team No hesitation no under estimation
0,theotherGLopez Montejp231 jeolmoz2 chili227 MaureennKelly Realmommabear GregCowboys rudedogreyes 5280Keith
-0.1,Lakers AntDavis23 He been playing prettycsoft the last few weeks Idk if he makes it this year
0.575,DBraceyAG Lakers Lol True Cant Front I Rather Him Than Kuzma
0,burnerleonard Raxerlxver1 RocketsPlsWin BleacherReport Lakers Dude u got ratioed twice in one thread
0,Lakers Goat
0.8,BankrollQuis Lakers So lol thats with them
0.392857143,ReadsAboutBB Lakers Your right I didnt think about the contracts and cap I was just fantasizing Kemba winning a championship
-0.65,DBraceyAG Lakers Hell No Boy Been Shooting Terrible Lately
1,Lakers AntDavis23 The best
0,Stani1227 Lakers We play against okc today not jazz
0.2,LaaNDeeR10 Lakers AntDavis23 Look at it this wayNobody wants to be playing in Atlanta this year Maybe AD woul
0,Officialj0nn Lakers Well Lakers did go to 2 OTs but will still take that W today
0,theotherGLopez Montejp231 jeolmoz2 chili227 MaureennKelly Realmommabear GregCowboys rudedogreyes 5280Keith
-0.25,Ritcuh1 Lakers Comotellamaz AntDavis23 Woods been a stud this year Ill take AD over Christian if Im picki
0,Facts Lakers JeanieBuss MagicJohnson KingJames AntDavis23
0,papyfaye1 Lakers AntDavis23 AD looking fatigued this season losing JaVale and especially Dwight gotta be taki
0,Lakers bring back Lou Will
0,Lakers Lighting vs thunder GOLAKERS
0.35,ikesBro1 Lakers And those tweets youre talking about are mostly retweets I barely use this app and spend most o
0,Next Up LosAngelesNBAFinals champions KingJames and the Lakers of the NBA vs WorldSeries champions
0.0625,After the SuperBowl teams from TampaBay and LosAngeles are champions in all 4 major sports this season
0,WrldUrban Lakers Lmaoooooo I wouldnt have to reply aint nobody forcing you bruh you couldve just walked awa
0,ikesBro1 frauddulent Lakers KDTrey5 Facts
0.45,TraeThan frauddulent Lakers KDTrey5 True dat Durfraud still needs to win a real ring
0.5,gopackgo620 Officialj0nn Lakers top 10 most fraudulent
0,ikesBro1 Lakers Maybe if you could make something of yourself instead of arguing with a stranger on twitter maybe I wouldnt have to reply
0,ikesBro1 frauddulent Lakers realest ring lebron ever got Cant say the same for KDTrey5
0,WrldUrban Lakers The dude who just replied after saying stop replying weirdo
0,ikesBro1 Lakers Your the one taking the time out of your day to troll a multimillionaire and NBA legend who coul
0.5,Lakers Win a real ring
0.5,Officialj0nn Lakers They arent a top 10 team so I wouldnt doubt it
0,Officialj0nn Lakers Probably will
0,Lakers Watch yall lose
-0.05,ashubert ABCNetwork Lakers AskSpectrum Of course not wants to look at the account seriously no critical
0.15,TraeThan frauddulent Lakers In all fairness you could say the same thing for pretty much every player
0,WrldUrban Lakers Ight clown
1,DeporFinanzas Fenerbahce FCBarcelona ManUtd GalatasaraySK Besiktas Arsenal ChelseaFC LFC Lakers Palmeiras the best in the world
-0.325,ikesBro1 frauddulent Lakers Aint no way u a Trae Young fan dissin lebron Im disappointed in you
0,doncicluka77 FauxSchebs Lakers birdderdson Kds2019 PaulRippy4 colebug23 TheOctoGal BigBenForever
0,doncicluka77 Lakers birdderdson Kds2019 PaulRippy4 colebug23 513Caleb TheOctoGal BigBenForever
0,FauxSchebs Lakers birdderdson Kds2019 PaulRippy4 colebug23 513Caleb TheOctoGal BigBenForever
0,WrldUrban Lakers Didnt answer my question g
0,doncicluka77 Lakers birdderdson Kds2019 PaulRippy4 colebug23 513Caleb TheOctoGal BigBenForever
0,doncicluka77 Lakers birdderdson Kds2019 PaulRippy4 colebug23 FauxSchebs 513Caleb BigBenForever
0,ikesBro1 Lakers Get off Lebrons tip and maybe youll have an ounce of dignity
0.5,LoyalMahomes Lakers Brady is even better than Jordan
0.2,GrizzTripleJ Lakers Thanks men
0.5,WrldUrban Lakers You have more tweets than me how does that make sense
0,Lakers Another W please We need to overtake this stubborn Jazz team
0,Lakers finally
0,AMhenarh Lakers Block me
0.8,PogbaFC6Nine Lakers Win a ring
0,frauddulent Lakers Get out of your mothers basement incel
0,Lakers No AD no playoffs
0.25,Lakers Better than JorFraud the guy who only faced declining stars and aging players in the finals every year
0,Chimaksss Lakers Why are you all over my tl
0.5,frauddulent Lakers Win a real ring frauds
0,ikesBro1 Lakers Get a job
0.5,MatinFcbLakers Lakers Better
0,PogbaFC6Nine Lakers Youre a suns fan
0.368888889,alexander0zer0 Lakers Yessir they better win tho Im really betting on this team better not let me down
0,Lakers SNDL to the moon
0.5,Lakers Give THT more time
0.5,Lakers Win a real ring u frauds
0.5,Lakers Win a real ring
0.15,Lakers Better be better than last game
0.5,Lakers win a real ring frauds
0,Lakers Kuz bout to go off
0.275,Lakers AntDavis23 No debate My vote AD the best big in the game when healthy
0,MatinFcbLakers Lakers In english please
-0.488888889,8lakers24lyfe23 aqouraa Lakers AntDavis23 and then they call is insecure for mentioning how annoying and bland it is
0.65,Lakers AntDavis23 Night in and out lol yeah ok But he still gets my vote
0,DrDongChan sixers Bucks BrooklynNets celtics Pacers ATLHawks hornets nyknicks Raptors cavs chicagobulls
0.7,Lakers Comotellamaz AntDavis23 debatable if hes an all star THIS YEAR he hasnt been that good Give it to wood imo
0,hustlegangtj Lakers AntDavis23 so that makes him an all star this year
0,fatkevin22 Lakers AntDavis23 The man won a ring like 4 months ago Shut up
0.25,JsForWeeks nikestore snkrtwitr iAmTMCII BIvymusic JamarroBrown SneakerAdmirals Lakers brkicks Most definitely should be
0,PressSec Lakers amp Dodgers to the WhiteHouse
0.8,cinemapayyan Lakers Lakers vs nets for finalsNets will win the finals
0,We aint trying to go to the White House with the bucs wth Lakers LakersNation
0,Lakers AntDavis23 STACK THE DECK SEND JIMMY TO THE BUCKS BEAL TO THE CLIPS AND BAM TO THE NETS DO EVERYTHING
-0.15,Lakers please rest AntDavis23 its not worth the risk
0,Lakers make something shake
0,karentravers PressSec Buccaneers Lakers I hope they also invite the 2020 WNBA champions seattlestorm
0,Lakers AntDavis23 yessirr got mine
0,Lakers AntDavis23 memory of one of the biggest losses the Lakers suffered
0,VishNu Favourite Sport TeamsBasketball Lakers nyknicks celtics BrooklynNets Baseball AL East
0,aqouraa Lakers AntDavis23 Block them all I have almost a hundred of them blocked
0,We gone fwt Lakers
0.15,Now that SuperBowl2021 is overwho is ready for the NBA Finals Way too early NBA Finals Winner odds
0,COUGH Lakers
0.1,Pastarte1234 karentravers ABCPolitics PressSec Buccaneers Lakers She clearly said when Covid allows
0.05,aqouraa Lakers AntDavis23 Swear lmao soon as lakers post their lame ass comments are already there
-0.6,ChristianLongs2 karentravers PressSec Buccaneers Lakers TomBrady POTUS Why would Biden be afraid of Tom Brad
0,Lakers AntDavis23 Lecumshot has not rings in my eyes2012 Superteam2013 Superteam2016 suspensions and inj
0.5,aqouraa calebwinfield11 Lakers AntDavis23 Im in a FB basketball group and that toxic bickering is better than
0.214285714,Lakers AntDavis23 delivers greatness night in and night out Ummm not this year If hes smart hed sit out t
0,8lakers24lyfe23 Lakers AntDavis23 I wanna know if some of them legit got bots set up for replying to different a
0.1,aqouraa Lakers AntDavis23 They have lakers post notis on and all they really got nothing going for them outside of trolling on Twitter
0.7,dretheoutsider Lakers AntDavis23 Or hes just that good
0,NikeLA Nike KingJames AntDavis23 Lakers Fck these fools They aint LA and Fck the Lakers
0.212121212,kigmha Lakers AntDavis23 Thats okay he left the New Orleans Pelicans so he could join forces with an alpha
-0.133333333,calebwinfield11 Lakers AntDavis23 Like I fr just wanna see people enjoy the game and talk bout the game sometime
0,Lakers AntDavis23 Laker Nation lets make the Brow a starter of the All Star AntDavis23 AnthonyDavis x NBAAllStar
0,Lakers AntDavis23 I wonder what wouldve been said if another team had won the NBA championship in the bubble Pe
0,POTUS will invite both the TampaBay Buccaneers winners of the Superbowl and the LA Lakers winners of the
0.5,alex637928 Officialj0nn Lakers AntDavis23 I am so glad I dont have to see that air guitar at Laker games an
0,cinemapayyan Lakers Respected cinemapayyan brother now what Valimai team is doing Are they in shoot or what
0.7,Lakers AntDavis23 Lets Win Tonight Lakers Lets Go Lakers You Better Win Tonight Lakers Lets Go Lakers You Bett
0,aqouraa Lakers AntDavis23 Im saying dudes are bots
0,bosshog1987 ridiculousOHfan NBA Lakers KingJames AntDavis23 Lebron James and Anthony Davis arent ever leavin
0.411111111,The reigning champions find themselves surprisingly trailing the early leaders Utah Everything points to an easy
0,thatsnotkevykev Lakers AntDavis23 Facts
0.6,LEBRON23STAN Officialj0nn Lakers AntDavis23 NICE RATIO
-0.125,ESPNNBA My heart is still breaking over Kobe amp Giannas deaths along with the other families that are mourning
-0.095833333,KP4oe Lakers AntDavis23 He playing way too soft for me Its a hard pass
0,thatsnotkevykev Lakers AntDavis23 Mega no bro aint been playing up to par
0,Lakers AntDavis23 AD doesnt need my vote he needs a kick up the backside to jolt him out of his passive play
0,ikenation WaucyyyWoa bamaddamayo Lakers AntDavis23 Get sum Lepussy and sum Lebitches
0,Lakers AntDavis23 AD aint an alpha
0,Lakers AntDavis23 Yall should just follow me already
0,zDeeNice Lakers AntDavis23 Says a guy whos been a Bucs fan for 24 hours
0,Lakers back to NO 1 spot
0,Lakers AntDavis23 Fluke season
0.275,Lakers AntDavis23 AD the best big in the game when healthy No debate
-0.575,Lakers AntDavis23 God I hate sports twitter All you guys with this same lame stuff So boring
0.2,Lakers AntDavis23 Real ring
0,WaucyyyWoa bamaddamayo Lakers AntDavis23 LeMickey and ADisney
0,Lakers AntDavis23 Not gonna lie hes looking like a borderline allstar rn champ gotta get it together
0,Lakers AntDavis23 Draymond is ADs father though
0,Lakers AntDavis23 We miss this AD fr
0,Lakers AntDavis23 I hope he doesnt play in the ASG when hes elected in Rather him use the break
0.5,Lakers AntDavis23 stay healthy
0,BleacherReport Lakers IF ANYONE NEEDS HELP WITH HW HMU
0.378787879,bamaddamayo Lakers AntDavis23 We really live rent free in yo head lmao
0.5,Lakers AntDavis23 win a real ring
0,Lakers AntDavis23 play better and ill vote
0.5,Lakers AntDavis23 Win a real ring
0,Lakers AntDavis23 Bubble frauds
0.5,POTUS will invite both the Buccaneers and Lakers to the WhiteHouse when it is COVID safe
0,karentravers PressSec Buccaneers Lakers That is the point LA won their championship well before the start of
0.4,Wilm27 Lakers AntDavis23 The fact that 36 year old Lebron is by far our best player this year is concerning
0,Lakers return to No 1 Lakers lesssssgoooo
0,karentravers ABCPolitics PressSec Buccaneers Lakers Dont do it Quarantine anyone who attended this ridiculo
-0.008333333,Justin McCalls potential is DUE NORTH I cant wait to see how far CSUBs team goes in the postseason Whatever
0.5,BaconKingStan Lakers AntDavis23 draymond is way better
-0.45,dretheoutsider Lakers AntDavis23 Mans has been questionable to play for almost every game this season
0.05,Lakers AntDavis23 no lol not even top 3 forward in the west
0,bamaddamayo Lakers AntDavis23 your mom
0,Lakers AntDavis23 Definitely not night in and night out at this point
0,Lakers AntDavis23 I hope he doesnt play in the ASG when hes elected in Rather him use the break
0.2,Lakers PrimeLeBron23 AntDavis23 Does he Sometimes I cant really see it
0.5,Lakers AntDavis23 most underrated player in the NBA AntDavis23 x NBAAllStar
0.5,Lakers AntDavis23 Jokic is way better though
-0.225,Lakers AllStar big man AntDavis23 is listed as questionable for Mondays game against the okcthunder with ten
-0.4,Lakers AntDavis23 No lol
-0.25,TroncellitiLaw PressSec Buccaneers Lakers im not sure how you read that tweet and conclude that means he wont
0,Lakers AntDavis23 Who cares
0,Lakers AntDavis23 MINI GOAT
0,Dear jrpsaki what is this scandal An invite to the Bucs and Lakers but not the dodgers 2020 World Champs and
0.25,KadenMellon Where does this first come from Dennis contract is expiring and the Lakers cant add any salary S
0.8,My Lakers and Buccaneers won the championship this year been a great year of sports for me so to my 2 favor
0,Both Of My Teams Who The Chip This Year But I Told MFs How It Was Gone Play Out Buccaneers Lakers
0,Bring Lou back Lakers
-0.6,karentravers PressSec Buccaneers Lakers I think hes afraid of TomBrady because hes a Donald Trump Supporter
0.5,karentravers PressSec Buccaneers Lakers FLOTUS MichaelLaRosa46 lizhart Id love to see FLOTUS invite the 2
-0.3125,karentravers PressSec Buccaneers Lakers You mean he wont be inviting the 2021 BCS Champions from the University of Alabama
-0.5,PressSec Buccaneers Lakers Im also selfishly hoping that Eagles fan FLOTUS makes a push to invite the 2017 te
0,Its GAMEDAY LAKERS LAKESHOW
0,Lakers JeanieBuss please bring Nance jr back
0.316666667,Lakers ZaySmoove4 KingJames They didnt give us anything The great Carter G Woodson introduced black history month
0.45,PressSec just confirmed the invite is on the table for the Buccaneers and the Lakers when its COVID safe
0.166666667,PressSec says the White House looks forward to inviting the Super Bowl champions Tampa Bay Buccaneers amp the 2020
0.166666667,From PressSec Super Bowl Champions Buccaneers and NBA Champions Lakers will be invited to the White House Da
0,The 2020 NBA Champions THE LAKERS This just made my Monday go Lakers
0.8,MrIzzy0714 Lakers We have 4 of those LOL
0,You heard PressSec jrpsaki She Has Invited The Lakers To The White House Just Now
0.136363636,redteebs utahjazz espn Lakers new Utah Jazz rap song is needed
0.25,MrIzzy0714 lakeshowwess Lakers How about giving Wes Matthews come consistent playing time
-0.1,idontbestealin cavs hornets Lakers shadow is rough
0,MrIzzy0714 lakeshowwess Lakers Our need is a big tho
0,LakersJo DonteStallworth Lakers RKHorry NBA serenawilliams Facts
0,kobehighlight Lakers He said heat up or eat up
0,Montejp231 jeolmoz2 LionCuban chili227 MaureennKelly Realmommabear GregCowboys rudedogreyes 5280Keith
0.05,JordxnDeo DrunkCoachGrant BleacherReport Lakers Oh my bad LOL this why u hats Twitter when u comment somethin
0.7,Lakers got kylekuzma so we good
0,5ive9ine95 ELaker24 Officialj0nn Lakers MichelobULTRA AntDavis23 Mickey mouse ratio dosent count
0,23YearsAgo today the 1998NBAllStarGame kobebryant becomes the youngest NBAllStar starter Whats even cr
0,Lakers Hes my man VirtualGallerySweepstakes
0.6,Loved that you brought Ali in the mix I thought for sure you were going to nominate Gail Goodrich Lakers
0.4,lakeshowwess Lakers Probably another 3 amp D guard George Hill Ariza might be available via buyout
0.35,VirtualGallerySweepstakes Hes been impressive as of late for the Lakers
0.25,Poopy95077647 Protomau5 SportsCenter Lakers I personally think Lebron and Kobe are 2 of the top 3 players ever
-0.1,Lakers we aint got a 2nd round pick Get this dude
0,lakeshowwess Lakers Facts
0.285714286,MichelobULTRA NBA AntDavis23 Right after a Lakers championship Yes please virtualgallerysweepstakes
-0.2,OriginalGold85 Lakers U have a lot of time on your hand U lose your job or mom pay your expenses wow creepy l
0.333333333,utahjazz have the BEST record in the NBA have won 15 of their last 16 games and are the ONLY team in the league
0,Lakers its time Gasol isnt the answer at all
0,Go get them Lakers I swear sheesh
0,RKHorry TomBrady Robert Horry What did Kobe call you Thats rightBig Shot Bob I saw you trending and got sc
0,Lets focus on getting another Big man and resting AD lakers
0,ledisneyjames ELaker24 Officialj0nn Lakers MichelobULTRA AntDavis23 Still got ratiod
-0.4,Lakers I have never seen such an obsession over any athlete like Lebron The hate he gets is unreal unless he was
0.5,DonteStallworth Its so interesting that you have mentioned Jordan has 6 rings May I introduce you to a
0.25,Protomau5 craigkinder07 SportsCenter Lakers No slander here I just personally find Lebrons drunk to be more impressive
0.1,MagicJohnson It was But I stuck with it bcause we witnessed history with TomBrady amp the Buccaneers were clearly
0.285714286,TheNBACentral ChaseHughesNBCS Lakers right here
0.1,SportsCenter Lakers King James Kobes spirit of VICTORY rests on you Wow way to go
-0.6,therealmikedoit stonerousseau SportsCenter Lakers Thats just crazy
0.5,Lakers KingJames In 50 more games
0.7,Laaawwwddd I love this man Lol I can still hear his perfect voice calling that Tyus Edney winning drive in 94 O
0.1,Yoooo The fam TimDaniel518 has a great discussion with jeffpearlman about the crazy lakers 3Peat years and mor
0,Lakers grab that nigga Lou asap
0,Lakers AntDavis23 SpectrumSN Lakers rule
0,ShamsCharania JLin7 Stadium lakers sign him
0,414Westside thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson No they didnt lmfao why ar
0.5,kobehighlight Lakers I love Jack Biggest Laker fan LakeShow
0,maldonca SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball Unless they allow fans in the st
0,DeporFinanzas Fenerbahce FCBarcelona ManUtd GalatasaraySK Besiktas Arsenal ChelseaFC LFC Lakers
0,kobehighlight Lakers I miss Jack at the games man
0,23 years ago today Jack Nicholsons advice for Kobe at his NBA AllStar debut via Lakers Heat up and get loo
0.2,ElChefMJ Dodgers Lakers Buccaneers The trifecta man Congrats to your Bucs They absolutely dominated
0.5,NikeLA Nike KingJames AntDavis23 Lakers Love this by dkfordicky
0,Lakers get Lou
0,MichelobULTRA Id celebrate my happiest moment when I get the Lakers championship bottle
0.35,Montrezl Harrell NBA PNR Slips MONSTATREZZ The Full Collection of PDFs Over 200
0,legacybuilder88 SYKOGRIM empoweredsucc KingShard1 Lakers Each and every damn day
0,markybcool SYKOGRIM empoweredsucc KingShard1 Lakers ALL DAY
-0.1,SYKOGRIM legacybuilder88 empoweredsucc KingShard1 Even keeled doesnt get too hyped when its red or green
-0.2,BleacherReport Lakers Bro looked at him like you know Im bout to shoot this shit
0.9,What an incredible year for the sports teams that I loveDodgers CHAMPIONS Lakers CHAMPIONSBuccaneers CHAMPIONS
0,Lakers get TeamLou23 back on the Lakers
-0.1875,Lakers MichelobULTRA AntDavis23 Double OT at home against the Pistons Weak
0.5,Now the world can focus on the lakers winning another chip lakernation
0,YKaturu kylekuzma Lakers Do you have any knowledge as to why farmers are demanding msp in the laws
0.1,SuperRio8896 Lakers Patience young Padawan Lakers are waiting to see who buying out what Noah Vonleh isnt wha
0,Everybody signing big men but the team that needs one Lakers
0.5,JennyTaft Mentioning the lakers bet would have been better undisputed ShannonSharpe
0,nolimitjuan honestkdfan BleacherReport Lakers Depends is Scottie Pippen playin or just mj
0,YKaturu kylekuzma Lakers Do you know these middlemen offer loans to the farmers in case of functions like marria
0.142857143,Right now it is seeming likely it will be the Lakers vs the sixers in the NBA finals The LAClippers and
0,SportsCenter Lakers even the referees were on sync
0,yourmanlebron SportsCenter Lakers Agree but I wish they would stop comparing I wish the media was out when MJ w
0.136363636,YKaturu kylekuzma Lakers Why the govt is not including msp in the new laws if farmers are demanding for that
-0.6,YKaturu kylekuzma Lakers That means all the protesters who are in number of lacs camping in these cold weather c
0.020833333,Two cities currently hold all 4 major North American mens sports titles Lakers Dodgers TBLightning Buccaneers NFL NBA MLB NHL
0,Lakers Anthony Davis NBAAllStar
0,Lakers AntDavis23 SpectrumSN Anthony Davis NBAAllStar
0,Lakers LeBron James NBAAllStar
0,Lakers SpectrumSN LeBron James NBAAllStar
0.2,BucsFan2001 stonerousseau SportsCenter Lakers I didnt really predetermine that either until I jumped James
0.333333333,JsForWeeks nikestore snkrtwitr iAmTMCII BIvymusic SneakerAdmirals Lakers brkicks Super fire
0,JsForWeeks nikestore snkrtwitr iAmTMCII JamarroBrown SneakerAdmirals Lakers brkicks Yes bro these are FIRE
0,Sit AD tonight Lakers
0,VictorMGonzo LakeShowCP Lakers what was the point of the lakers
0.4,Lakers KingJames back to what matters now lol 18
0,Lakers KingJames its time to add Mo Bamba to the roster
0,YKaturu mikebannning kylekuzma Lakers SaMe To YoU
-0.138095238,Alright now that that football shit out the way Lakers yall know wtf to do right
-0.8,Jamesmonsanto4 SportsCenter Jumpshot8 Lakers He didnt need Ad I would prefer for people to just say they hate
0.8,PatrickMahomes all great players have times when they are humbled TomBrady vs EliManning Jumpman23 vs
0,Ghstlyyy ARose821 JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson Jord
-0.4,RealJonBee Lakers Me tweeting during tonights game
0.366666667,20 most popular sports teams in the world ranked by total interactions on twitter during january 20211
0,9581719Predictions for NHLTonightNYRangers Canes EdmontonOilers MapleLeafs TBLightning
-0.022222222,Yes I only ever watch football one day out of the year and that is for Super Bowl But today is Lakers game day a
0,ARose821 JConstantine01 thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson jordan was also 60 in the finals
0,9th Vote NBAAllStar NBALakers PelicansNBA trailblazers utahjazz WashWizards hornets sixers Bucks
-0.166666667,badboybry Lakers NBA KingJames Black in Black Crime is just crime Literally
0.5,LakerFilmRoom Lakers KingJames BETTER THAN BRADY
-0.5,BoltsFanF SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball Wrong we do have The Tampa Bay Raptors
0,TheNBACentral Lakers lets make it happen
0,Lakers wake up
0,SyNd1C4t3R34p3r RedBean080 RocketsPlsWin BleacherReport Lakers Pistons are the 30th I know the cavs are the 23
0.166666667,Now that the super bowl is over back to Lakers basketball and the upcoming NASCAR season Lakers NASCAR keselowski
0,SportsCenter Lakers Which further acknowledges that James is not the GOAT No originality
0.5,fjacinto92 SFVStormChasers TBLightning Buccaneers Lakers Dodgers RaysBaseball Theres more heat fans in Tampa than magic fans
0.2,5ive9ine95 ELaker24 Officialj0nn Lakers MichelobULTRA AntDavis23 6ix9ine fan Twitter on Light mode Instant L
-0.5,SadLakersFan frauddulent Lakers MichelobULTRA AntDavis23 Your ratio failed bozo
-0.75,Lakers MichelobULTRA AntDavis23 Jerami Grant is just disappointed
0.172222222,Man sit him down until hes relatively healthy Lakers
0,My Lakers play the okcthunder tonight at 7 PM PST
0,I dont even watch the lakers to care about what they do
-0.25,SBNation SBNation the Lakers took PPP money TB12sports is a small business and deserved to get PPP if they got
0.5,MoSalah stands a better chance coaching the Lakers
0.333333333,mymomthesurgeon Lakers DetroitPistons Should I not ruin the results of the super bowl
0.5,After trading Dwight Howard and Javel McGee the Lakers are still leading the league in blocksPut more respect
-0.0625,Irfan55400195 kylekuzma Lakers Only Punjab haryana and eastern UP In other states some rallies happened that w
0,thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson of course he brought us a championship when he said he would
-0.1,Is there another 100k sale out there How about the last ever edition minted of Danny Green LA Lakers v Miami Heat
0.116666667,jcbama67 SportsCenter Lakers You could say the same about Kobe following in MJs footsteps Its not a bad thing
0.35,Barackobomba11 KingJames Lebrons OK but has a basketball ever been instituted to stop himThe real Lakers GOAT kaj33
0,414Westside zombiebronstan thrillnspeed SportsCenter Lakers KingJames kobebryant MagicJohnson The Lakers
0,Lakers 186 back at it tomorrow against the okcthunder 1012 NBA Regular Season 1100 AMPH 700 PM
-0.4,SznBrooklyn Lakers Fuck clippers
-0.125,YKaturu kylekuzma Lakers There are protesters from other states also like rajasthan maharastra Haryana etc who
0.0625,Once again I want to congratulate two Los Angeles Teams Lakers from NBA Dodgers from Major League Baseball an
